"Survived","Pclass","Sex.female","Age","SibSp","Parch","Fare","FamilySize","Title","Embarked","FamilyType"
"1",1,0.730815308401361,0.0585102778503667,0.125,0.111111111111111,0.031832172793347,0.2,"Master","Q","Medium"
"1",0.166496442863718,1,0.302680607362238,0,0,0.0831133792547466,0,"Miss","C","Medium"
"1",0.102154016843997,1,0.272916443230866,0.0255385042109992,0,0.0888760591005309,0.0204308033687994,"Mlle","C","Medium"
"1",0.830117464531213,0.830117464531213,0.380778319489472,0.0212353169335984,0.184470547673603,0.0352816872671756,0.183011746453121,"Mr","S","Medium"
"1",0.330220083938912,0.330220083938912,0.512280824718563,0.0837224895076361,0.0733822408753137,0.0751567447174467,0.133022008393891,"Mr","S","Medium"
"1",0.310252827708609,1,0.287333887886593,0.0775632069271524,0,0.204953284361144,0.0620505655417219,"Mlle","C","Medium"
"1",0.39618700556457,1,0.305143953536322,0.0495233756955713,0.0440207783960634,0.281067084507089,0.0792374011129141,"Miss","C","Medium"
"1",0.773970356909558,1,0.178220763900292,0.0684925892273895,0.0608823015354574,0.0271255911739532,0.109588142763823,"Miss","S","Medium"
"1",0.992285430897027,1,0.336089189527746,0,0.218793524843123,0.0217116821113733,0.196914172358811,"Mr","S","Medium"
"1",0.0442807134240866,1,0.404130259569122,0.113929821643978,0.0098401585386859,0.100169803556681,0.1,"Mr","S","Medium"
"1",0.91577635705471,1,0.0521971009868616,0.103944089263678,0.111111111111111,0.0379554605906055,0.183155271410942,"Miss","S","Medium"
"1",0,0.705674888333306,0.406806953609751,0.125,0,0.10364429745562,0.1,"Mr","S","Medium"
"1",0.0538607013877481,0.107721402775496,0.318547184816717,0.125,0,0.0988022198836267,0.1,"Mr","Q","Medium"
"1",0.999612831277773,1,0.0482291466059854,0.125193584361114,0.111025073617283,0.0326027281892407,0.200077433744445,"Miss","S","Medium"
"1",0.909622020903043,1,0.342881972624098,0.0677834843227174,0.182054231512464,0.0252118458458192,0.218075595819391,"Mrs","S","Medium"
"1",0.0600450725760311,1,0.426758408531115,0.117494365927996,0,0.0983278044571143,0.0939954927423969,"Mr","Q","Medium"
"1",0.712125152233057,1,0.217414460368013,0.0719687119417358,0,0.0402005013090547,0.0575749695533887,"Mlle","C","Medium"
"1",0.601577394641936,1,0.346070965936567,0,0.133683865475986,0.177423381231495,0.120315478928387,"Mlle","S","Medium"
"1",0.382968966616318,1,0.217223236897288,0.0957422416540794,0,0.141507566693641,0.0765937933232635,"Mr","C","Medium"
"1",0.310332481167279,0.620664962334558,0.273030637491849,0.0775831202918198,0,0.415764528604803,0.0620664962334558,"Mr","C","Medium"
"1",0.826097730081528,0.826097730081528,0.353516449446922,0,0.183577273351451,0.19185399677362,0.165219546016306,"Mr","Q","Medium"
"1",0.207200277247466,0.414400554494932,0.382374814315507,0.0518000693118665,0,0.0586133672631937,0.0414400554494932,"Mr","Q","Medium"
"1",0,0.787328148726374,0.456307140094958,0.0984160185907967,0,0.0940553070868872,0.0787328148726374,"Mr","S","Medium"
"1",0.0215124994283542,1,0.257156770737856,0.244621875142911,0.212661111365176,0.492613171493234,0.387092500342987,"Miss","C","Big"
"1",0.913528564851731,1,0.318146596821479,0.0216178587870672,0.0192158744773931,0.0584148954880515,0.0345885740593076,"Miss","Q","Big"
"1",1,0.573339840630069,0.192281401766105,0.0716674800787587,0.0637044267366744,0.0252885392859295,0.114667968126014,"Miss","S","Medium"
"1",0.826345893321559,0.347308213356882,0.312235505110021,0.0434135266696103,0,0.0304812183872378,0.0347308213356882,"Mr","Q","Medium"
"1",0.78178289544303,1,0.345430750801149,0,0,0.0197917737487015,0,"Miss","S","Medium"
"1",0.417379366816022,1,0.384018618712762,0.0206551582959946,0,0.0383077419388844,0.0165241266367957,"Miss","S","Medium"
"1",0.184185848920606,1,0.29325413211728,0.125,0.0409301886490236,0.0820019860179344,0.136837169784121,"Mlle","S","Medium"
"1",0.688015520223416,1,0.0479769510209195,0.125,0.111111111111111,0.0402690388234458,0.2,"Miss","S","Medium"
"1",0.907600189908408,0.184799620183185,0.0915495047158396,0.0230999525228981,0.0905778199796461,0.0306964685144225,0.1,"Master","Q","Medium"
"1",1,0.203923254739493,0.124119567766377,0,0.0884529716956119,0.0225385341903903,0.0796076745260507,"Master","S","Medium"
"1",0.302231528330594,1,0.534736561901484,0.125,0.134325123702486,0.117684313863563,0.220892611332238,"Mrs","S","Medium"
"1",0.513225333881564,1,0.584569342583269,0.125,0.21928325913743,0.124377905352732,0.297354933223687,"Mr","S","Medium"
"1",0.529653584235348,0.0593071684706956,0.0258243485636154,0.117586603941163,0.117700796496744,0.0279123863248663,0.2,"Master","S","Medium"
"1",0.806669498444535,0.61333899688907,0.0318479125596969,0.125,0.111111111111111,0.0309358627092814,0.2,"Master","S","Medium"
"1",0.983204254414886,1,0.325035327810294,0,0,0.0180445028496332,0,"Master","S","Medium"
"1",0,1,0.436048464750427,0.123734308814164,0,0.104304405614311,0.0989874470513314,"Mr","S","Medium"
"1",1,0.630570304347202,0.122020232123823,0.0788212880434003,0.0700633671496891,0.0257670365819701,0.12611406086944,"Miss","Q","Medium"
"1",1,0.116385460365564,0.225076194840924,0.0145481825456955,0.012931717818396,0.016261933573238,0.0232770920731127,"Mlle","C","Medium"
"1",0.116572066908702,1,0.43568647623477,0.110428491636412,0.222222222222222,0.209453577433163,0.28834279330913,"Mrs","S","Medium"
"1",0.884876668453217,1,0.337983631660627,0.0143904164433479,0.0255829625659519,0.0406524699023709,0.034536999464035,"Miss","S","Medium"
"1",0.689519268693402,1,0.230772821889141,0.125,0.0766132520770447,0.0697198632882899,0.16895192686934,"Miss","S","Medium"
"1",0.474804337369278,1,0.488035720478117,0.0656494578288402,0,0.0872606624797418,0.0525195662630722,"Mlle","S","Medium"
"1",0.599558008019812,1,0.604468890779037,0.100110497995047,0.266961327986792,0.0390341328548181,0.32035359358415,"Mr","S","Big"
"1",0.5,1,0.195406480864872,0.125,0.0147441613953561,0.058083827646008,0.11326974525582,"Mrs","C","Big"
"1",0.276312506059185,1,0.33246429685863,0.0904609367426019,0,0.0817341749042327,0.0723687493940815,"Mr","S","Medium"
"1",1,1,0.207920542865997,0,0,0.0193727047576407,0,"Miss","S","Medium"
"1",0.294738384662196,1,0.392524151298689,0.0368422980827745,0.111111111111111,0.300530123317804,0.12947383846622,"Mr","S","Medium"
"1",0.207026476506144,1,0.492428283845616,0,0.0881081692770951,0.330306620914236,0.0792973523493856,"Mr","S","Medium"
"1",1,1,0.276844639135458,0,0,0.0150789494104499,0,"Miss","Q","Medium"
"1",1,1,0.176383851259129,0,0,0.0142411217925833,0,"Miss","C","Medium"
"1",0.148945246357471,1,0.227615022137257,0.106381844205316,0,0.0969894201521348,0.0851054753642529,"Mr","S","Medium"
"1",0,1,0.377514795046363,0.125,0,0.105628988836632,0.1,"Mrs","S","Medium"
"1",1,1,0.165554818551795,0.0411942753125913,0.0366171336111923,0.0205514009169441,0.0659108405001462,"Miss","S","Medium"
"1",0.519489746540785,1,0.17519626672086,0.120127563364804,0,0.0569767211076073,0.096102050691843,"Mr","C","Medium"
"1",1,0.570038063684478,0.188913335739847,0.0537452420394402,0.0955470969590048,0.0260848268933165,0.128988580894656,"Master","S","Medium"
"1",1,0.367330212378874,0.0242013107495506,0.125,0.181407754180125,0.0373814247304894,0.263266978762113,"Master","S","Medium"
"1",0.569818417774513,1,0.454641047337601,0,0.126626315061003,0.0341542579896873,0.113963683554903,"Miss","S","Medium"
"1",0.668152637546882,1,0.427541550469355,0,0.148478363899307,0.0313143978327218,0.133630527509376,"Mlle","S","Medium"
"1",0.98686688230373,1,0.386853720039898,0.00164163971203379,0,0.0180872566872627,0.00131331176962703,"Mrs","S","Medium"
"1",1,1,0.369745962772078,0,0.0729544328836103,0.0185186060496685,0.0656589895952493,"Mrs","S","Medium"
"1",0.864672908675857,1,0.340514479684848,0.0338317728310358,0.0300726869609207,0.0251493334696321,0.0541308365296573,"Miss","S","Medium"
"1",0.821685342816636,1,0.34589936830557,0.044578664295841,0.0396254793740809,0.0282244935205143,0.0713258628733456,"Mlle","S","Medium"
"1",0.178274818463251,0.178274818463251,0.171394176317325,0.102715647692094,0.222222222222222,0.196342134746188,0.282172518153675,"Master","S","Medium"
"1",0.453279378125444,0.906558756250888,0.169731633079703,0.125,0.020764720833136,0.0750960442960554,0.118688248749822,"Mr","C","Medium"
"1",1,0.0792141708079726,0.00668403772381989,0.00990177135099657,0.111111111111111,0.0178887584857019,0.107921417080797,"Master","C","Medium"
"1",1,0.362926553469151,0.0194072035753421,0.0453658191836439,0.111111111111111,0.0224204219962557,0.136292655346915,"Master","C","Medium"
"1",0.504290065611713,0.991419868776575,0.174640382135845,0.123927483597072,0,0.0583075003440952,0.0991419868776575,"Mr","C","Medium"
"1",1,0.764235273469239,0.326515905380568,0,0,0.0150313968241431,0,"Miss","S","Medium"
"1",0.521852857200429,1,0.372026592218432,0.0597683928499464,0.115967301600095,0.0608974809511673,0.152185285720043,"Mrs","S","Medium"
"1",0,1,0.41618122568406,0.125,0,0.10364429745562,0.1,"Mrs","S","Medium"
"1",0.0925547338556498,1,0.593603567267053,0.125,0.111111111111111,0.168625556458398,0.2,"Mr","S","Medium"
"1",0.209242369281128,1,0.581106080404493,0.098844703839859,0.0878619589687635,0.147549825871271,0.158151526143774,"Mr","S","Medium"
"1",0.733662165468559,0.266337834531441,0.362779690295021,0.0332922293164302,0,0.0400092118934289,0.0266337834531441,"Mr","S","Medium"
"1",1,0.112610066076741,0.303644851311975,0.0140762582595926,0.0125122295640823,0.0186747181423425,0.0225220132153481,"Mlle","S","Medium"
"1",0.990984626114368,1,0.333152953513386,0.00225384347140789,0.109107694692082,0.0249688392378057,0.1,"Mrs","Q","Medium"
"1",0.727854299591854,1,0.36336171368239,0.0340182125510182,0.0808726999546505,0.0459292952247909,0.1,"Mrs","S","Medium"
"1",0.676542089786381,0.353084179572761,0.0236659468710796,0.0441355224465951,0.182990646714138,0.0582342529005154,0.2,"Master","C","Medium"
"1",0.677930559962988,0.355861119925976,0.121840511062876,0,0.143141973349783,0.0520291315065559,0.128827776014805,"Master","C","Medium"
"1",1,0.528429539641365,0.19484655123956,0.0660536924551707,0.058714393293485,0.02435825320866,0.105685907928273,"Miss","Q","Medium"
"1",1,0.831755444640294,0.329596193433354,0,0,0.0154111013052,0,"Miss","Q","Medium"
"1",0.811116359196603,1,0.418901759089551,0,0.180248079821467,0.0471202754520244,0.162223271839321,"Mrs","S","Medium"
"1",0.239669780712575,1,0.486304660548576,0.0599174451781437,0,0.109435416075624,0.0479339561425149,"Mrs","Q","Medium"
"1",1,1,0.113696960173641,0.125,0.0581168855488714,0.0305055228436929,0.152305196993984,"Mlle","Q","Medium"
"1",0.0606796948704869,1,0.421099913598776,0.125,0,0.0990671323203404,0.1,"Mrs","Q","Medium"
"1",0.906536519527435,0.813073039054871,0.274810490192484,0.0233658701181412,0.201452559894986,0.0245097616599459,0.2,"Mr","S","Medium"
"1",0.842649706290103,0.685299412580207,0.224339048160388,0.0393375734274741,0.0349667319355326,0.0221178762772437,0.0629401174839586,"Master","S","Medium"
"1",0.711513395654038,1,0.379454331105494,0.0360608255432453,0.190168155072671,0.0622871928401074,0.2,"Mr","Q","Medium"
"1",0.921906555071473,1,0.336279779331966,0.00976168061606586,0.00867704943650299,0.0269362503061339,0.0156186889857054,"Miss","Q","Medium"
"1",0.693045582971536,0.613908834056929,0.260298646961985,0.0767386042571161,0,0.0786081665070928,0.0613908834056929,"Mr","C","Medium"
"1",0.286542065674439,0.713457934325561,0.425533932143012,0.0891822417906951,0,0.105543544163825,0.0713457934325561,"Mr","S","Medium"
"1",0.747798513621092,0.747798513621092,0.169636498349624,0.0934748142026365,0.0830887237356769,0.0389956678692641,0.149559702724218,"Miss","Q","Medium"
"1",0.502839892636985,0.502839892636985,0.287802157763764,0.0628549865796231,0.0558710991818872,0.0452113238826114,0.100567978527397,"Miss","Q","Medium"
"1",0.20094191445969,1,0.363600555457362,0,0,0.0514576669138566,0,"Miss","C","Medium"
"1",0.466350639006123,1,0.356143656306923,0,0.103633475334694,0.0424241908523993,0.0932701278012246,"Mlle","C","Medium"
"1",0.121947973268107,1,0.47154071996224,0.125,0.0135497748075674,0.156685690672914,0.112194797326811,"Mr","C","Medium"
"1",0.806644288124517,1,0.373653959844216,0.0241694639844354,0.179254286249893,0.0511573786445749,0.180664428812452,"Mrs","Q","Medium"
"1",0.734195825178176,1,0.290266294022069,0,0.0295337972024249,0.0317982781432659,0.0265804174821824,"Miss","S","Medium"
"1",0.301551097887568,1,0.183186716878989,0.075387774471892,0.0440997560249849,0.0659215578483026,0.1,"Mlle","C","Medium"
"1",0.805396299576387,1,0.20384780654655,0.0486509251059033,0.0678658443503082,0.0339912086046925,0.1,"Mrs","Q","Medium"
"1",1,1,0.256322841069819,0,0.0745520499638385,0.0173348113689132,0.0670968449674547,"Mr","S","Medium"
"1",0.0700863616075367,1,0.545765319943183,0.116239204799058,0.11889848462306,0.30076771992782,0.2,"Mrs","S","Medium"
"1",0.125714065274224,1,0.497002672225439,0.125,0.111111111111111,0.285441590689607,0.2,"Mr","S","Medium"
"1",0,0.988763803848997,0.438554166834724,0.123595475481125,0,0.103062013627548,0.0988763803848997,"Mr","S","Medium"
"1",0.244893357157707,0.489786714315414,0.409719298137663,0.0612233392894268,0,0.0551880335217312,0.0489786714315414,"Mr","Q","Medium"
"1",1,1,0.314748209729776,0,0.285320385824889,0.0307367864518458,0.2567883472424,"Mrs","C","Medium"
"1",1,1,0.335771678387745,0,0.223160996826159,0.0218647461298572,0.200844897143543,"Mrs","Q","Medium"
"1",0.355931081343442,1,0.402969214842647,0.0444913851679303,0.0395478979270491,0.0441986146096399,0.0711862162686884,"Mlle","S","Medium"
"1",0,1,0.588371232381462,0.00827235114411451,0,0.0541201461633107,0.00661788091529161,"Mrs","S","Medium"
"1",0.919873881619424,1,0.355681270051089,0,0,0.0170559868568156,0,"Miss","S","Medium"
"1",0.728068968048319,1,0.306861561171586,0.0570172420120798,0.0506819928996265,0.0286685013533438,0.0912275872193277,"Mlle","S","Medium"
"1",0.98735635180492,1,0.336089189527746,0.00316091204877011,0.216602823024409,0.0218652535960535,0.197471270360984,"Mr","Q","Medium"
"1",0.752171897096559,1,0.329771466939833,0.0619570257258601,0,0.0212087793666923,0.0495656205806881,"Miss","Q","Medium"
"1",0.851624581264332,0.296750837471336,0.085149798004677,0.125,0.0781387958365182,0.0326997153092454,0.170324916252866,"Miss","Q","Medium"
"1",1,0.311774859204888,0.0479769510209195,0.125,0.111111111111111,0.0251183362352485,0.2,"Master","S","Medium"
"1",0.324151146691293,1,0.412019299665219,0.125,0.111111111111111,0.0798939821433193,0.2,"Mr","S","Medium"
"1",0,1,0.586126033345511,0.125,0.110744826314557,0.102582478734723,0.199670343683101,"Mrs","S","Medium"
"1",0.377669615787454,1,0.370069214317621,0.125,0,0.0607414692763367,0.1,"Mrs","C","Medium"
"1",0.582603367278352,1,0.346546326762411,0.104349158180412,0.0367126076792677,0.0426958574847564,0.11652067345567,"Mrs","C","Medium"
"1",1,1,0.310447753602005,0,0,0.0153385275289676,0,"Miss","Q","Medium"
"1",0.876945116207935,1,0.182686837434747,0.0307637209480163,0,0.0250767954047388,0.024610976758413,"Miss","C","Medium"
"1",0.177148714545183,1,0.512958887363205,0.0442871786362957,0.0717447301010705,0.125601927887704,0.1,"Mrs","C","Medium"
"1",0.20617293054238,1,0.621881649551906,0,0.0882030077175134,0.132038599526683,0.079382706945762,"Mr","C","Medium"
"1",0.5,1,0.258087050241104,0.0480330770369619,0.0684150426338116,0.0538018609909732,0.1,"Mrs","Q","Medium"
"1",0.359438490471803,1,0.346251161099386,0.0351403773820493,0.079875220104845,0.0656188127017322,0.1,"Mrs","S","Medium"
"1",0.0944271074840799,1,0.224047712954518,0.02360677687102,0,0.0585821984739885,0.018885421496816,"Miss","Q","Medium"
"1",0.294369017705321,1,0.261688376850022,0,0,0.0458724662466145,0,"Miss","S","Medium"
"1",0.915704875718802,0.915704875718802,0.335033256616796,0,0.203489972381956,0.0248349514750986,0.18314097514376,"Mr","Q","Medium"
"1",0.0843166207196191,0.168633241439238,0.298213717934726,0.0210791551799048,0,0.0585794040891948,0.0168633241439238,"Mr","C","Medium"
NA,1,0,0.430038832519103,0,0,0.0152815806711778,0,"Mr","Q","Medium"
NA,1,1,0.586621570838031,0.125,0,0.0136630900600629,0.1,"Mrs","S","Medium"
NA,0.5,0,0.774520856820744,0,0,0.0189087407081228,0,"Mr","Q","Medium"
NA,1,0,0.336089189527746,0,0,0.0169080739493279,0,"Mr","S","Medium"
NA,1,1,0.273456094200175,0.125,0.111111111111111,0.0239836027304319,0.2,"Mrs","S","Medium"
NA,1,0,0.173243141676062,0,0,0.0180060008291544,0,"Mr","S","Medium"
NA,1,1,0.373669046724289,0,0,0.0148912066694617,0,"Miss","Q","Medium"
NA,0.5,0,0.323562570462232,0.125,0.111111111111111,0.0566042302488322,0.2,"Mr","S","Medium"
NA,1,1,0.223349617938118,0,0,0.0141104586660296,0,"Mrs","C","Medium"
NA,1,0,0.260929475134661,0.25,0,0.0471376607072172,0.2,"Mr","S","Medium"
NA,1,0,0.35942478875644,0,0,0.0154115752137493,0,"Mr","S","Medium"
NA,0,0,0.574094951772517,0,0,0.0507486202230909,0,"Mr","S","Medium"
NA,0,1,0.28598271326569,0.125,0,0.160573904434883,0.1,"Mrs","S","Medium"
NA,0.5,0,0.787047475886258,0.125,0,0.0507486202230909,0.1,"Mr","S","Medium"
NA,0,1,0.586621570838031,0.125,0,0.119405647774907,0.1,"Mrs","S","Medium"
NA,0.5,1,0.298509332331204,0.125,0,0.0541073981338561,0.1,"Mrs","C","Medium"
NA,0.5,0,0.43630214205186,0,0,0.0241055946059682,0,"Mr","Q","Medium"
NA,1,0,0.260929475134661,0,0,0.0141022608119935,0,"Mr","C","Medium"
NA,1,1,0.336089189527746,0.125,0,0.0154685698179998,0.1,"Miss","S","Medium"
NA,1,1,0.561568332707002,0,0,0.0141022608119935,0,"Mrs","C","Medium"
NA,0,0,0.686834523362145,0.125,0,0.115941078509677,0.1,"Mr","C","Medium"
NA,1,0,0.110610046348491,0,0.111111111111111,0.0061889894232068,0.1,"Master","S","Medium"
NA,0,1,0.530367237753499,0,0,0.061841683042856,0,"Mrs","S","Medium"
NA,0,0,0.260929475134661,0,0.111111111111111,0.119804219630659,0.1,"Mr","C","Medium"
NA,0,1,0.599148189903545,0.125,0.333333333333333,0.512121893501288,0.4,"Mrs","C","Big"
NA,1,0,0.624201428034573,0.125,0,0.0283021151244161,0.1,"Mr","S","Medium"
NA,0,1,0.273456094200175,0,0.111111111111111,0.120975341635808,0.1,"Miss","C","Medium"
NA,1,0,0.279719403732932,0,0,0.0141022608119935,0,"Mr","C","Medium"
NA,0,0,0.511461856444945,0,0,0.0595320352617028,0,"Mr","S","Medium"
NA,1,0,0.35942478875644,0.25,0,0.0423149802900167,0.2,"Mr","C","Medium"
NA,0.5,0,0.624201428034573,0.125,0,0.0507486202230909,0.1,"Mr","S","Medium"
NA,0.5,0,0.298509332331204,0.25,0,0.0614839052702832,0.2,"Mr","S","Medium"
NA,1,1,0.411248903920832,0.125,0.222222222222222,0.0401597254265421,0.3,"Mrs","S","Small"
NA,1,1,0.35942478875644,0.125,0.222222222222222,0.0457713517012109,0.3,"Mrs","S","Small"
NA,0,0,0.373669046724289,0.125,0,0.112720492995519,0.1,"Mr","C","Medium"
NA,1,0,0.229612927470876,0,0,0.0141104586660296,0,"Mr","C","Medium"
NA,1,1,0.277359316082909,0,0,0.0157125535690724,0,"Miss","S","Medium"
NA,1,1,0.260929475134661,0,0,0.0169080739493279,0,"Miss","S","Medium"
NA,1,0,0.311035951396718,0,0,0.018542765081514,0,"Mr","S","Medium"
NA,1,0,0.35942478875644,0,0,0.110272457630758,0,"Mr","S","Medium"
NA,1,0,0.486408618313917,0,0.111111111111111,0.0261876543441209,0.1,"Mr","C","Medium"
NA,0,0,0.530367237753499,0,0,0.0518221487278102,0,"Mr","S","Medium"
NA,1,0,0.511461856444945,0,0,0.0153221795673563,0,"Mr","S","Medium"
NA,0.5,1,0.373669046724289,0,0,0.0253743101115455,0,"Mrs","S","Medium"
NA,0,1,0.561568332707002,0.125,0,0.102578966804937,0.1,"Mrs","S","Medium"
NA,1,0,0.311035951396718,0,0,0.0154685698179998,0,"Mr","S","Medium"
NA,0,0,0.561568332707002,0,0,0.0579705392548385,0,"Mr","C","Medium"
NA,1,0,0.35942478875644,0,0,0.0151269925664983,0,"Mr","Q","Medium"
NA,0,1,0.749467618689716,0,0,0.148911481133615,0,"Mrs","C","Medium"
NA,1,1,0.448828761117374,0,0.222222222222222,0.0310347331364287,0.2,"Mrs","S","Medium"
NA,0,0,0.298509332331204,0.125,0,0.117112200514825,0.1,"Mr","S","Medium"
NA,0.5,0,0.336089189527746,0,0,0.029343047399992,0,"Mr","C","Medium"
NA,0.5,1,0.248402856069147,0.25,0.111111111111111,0.0448930101973497,0.3,"Miss","S","Small"
NA,0,1,0.348615808593261,0.375,0.222222222222222,0.513341812256651,0.5,"Miss","S","Big"
NA,0.5,0,0.411900040060376,0,0,0.0304085732376761,0,"Mr","C","Medium"
NA,1,0,0.123136665414005,0.5,0.111111111111111,0.0568482139999047,0.5,"Master","Q","Big"
NA,1,0,0.43630214205186,0,0,0.0154115752137493,0,"Mr","S","Medium"
NA,1,0,0.311035951396718,0,0,0.0149318055656402,0,"Mr","S","Medium"
NA,1,0,0.35942478875644,0.125,0,0.0314251071381448,0.1,"Mr","S","Medium"
NA,0,1,0.448828761117374,0,0,0.512121893501288,0,"Miss","C","Medium"
NA,1,0,0.210822998872604,0,0,0.0154115752137493,0,"Mr","S","Medium"
NA,0.5,0,0.398722284855318,0,0,0.0263502451158357,0,"Mr","S","Medium"
NA,1,0,0.223349617938118,0,0,0.0151269925664983,0,"Mr","S","Medium"
NA,1,1,0.273456094200175,0,0,0.0150781958162837,0,"Miss","Q","Medium"
NA,0,0,0.160716522610547,0.25,0.222222222222222,0.512121893501288,0.4,"Master","C","Big"
NA,0.5,1,0.411900040060376,0,0,0.0409892701801888,0,"Mrs","S","Medium"
NA,1,1,0.223349617938118,0,0,0.0153791741716068,0,"Miss","Q","Medium"
NA,0,0,0.586621570838031,0,0,0.0827592883638098,0,"Mr","S","Medium"
NA,0,0,0.386195665789803,0,0,0.0557014903698638,0,"Mr","C","Medium"
NA,0,1,0.749467618689716,0.125,0.444444444444444,0.513341812256651,0.5,"Mrs","S","Big"
NA,1,1,0.298509332331204,0,0,0.0151269925664983,0,"Miss","Q","Medium"
NA,1,0,0.260929475134661,0,0,0.0154115752137493,0,"Mr","S","Medium"
NA,1,1,0.361142427658775,0,0,0.0154685698179998,0,"Miss","S","Medium"
NA,0,0,0.354879118126018,0,0,0.0541073981338561,0,"Mr","C","Medium"
NA,0,1,0.43630214205186,0,0,0.412820506814759,0,"Miss","C","Medium"
NA,0,0,0.404985594388075,0,0,0.412820506814759,0,"Mr","C","Medium"
NA,1,0,0.35942478875644,0,0,0.0157125535690724,0,"Mr","S","Medium"
NA,0,1,0.686834523362145,0.25,0,0.0501630592205168,0.2,"Mrs","S","Medium"
NA,0.5,0,0.373669046724289,0,0,0.0253743101115455,0,"Mr","S","Medium"
NA,1,1,0.298509332331204,0,0,0.0151269925664983,0,"Miss","Q","Medium"
NA,1,0,0.0730301891519479,0.125,0.111111111111111,0.0297578197768154,0.2,"Master","C","Medium"
NA,0,0,0.837153952148315,0.125,0,0.432884169006959,0.1,"Mr","S","Medium"
NA,0,0,0.611674808969059,0,0,0.0507486202230909,0,"Mr","S","Medium"
NA,1,0,0.35942478875644,0,0,0.0154115752137493,0,"Mr","S","Medium"
NA,0.5,0,0.411900040060376,0,0,0.0209012096128817,0,"Mr","Q","Medium"
NA,1,0,0.35942478875644,0.125,0,0.0282127194780231,0.1,"Mr","C","Medium"
NA,1,1,0.336089189527746,0,0,0.0153791741716068,0,"Miss","Q","Medium"
NA,1,1,0.223349617938118,0,0,0.0157125535690724,0,"Miss","S","Medium"
NA,1,1,0.35942478875644,0,0,0.0151269925664983,0,"Ms","Q","Medium"
NA,0.5,0,0.022923712889891,0.125,0.111111111111111,0.0448930101973497,0.2,"Master","S","Medium"
NA,1,1,0.273456094200175,0.125,0,0.0271309931192678,0.1,"Mrs","S","Medium"
NA,1,0,0.35942478875644,0,0,0.0151757893167128,0,"Mr","S","Medium"
NA,0,1,0.336089189527746,0.125,0.222222222222222,0.101497240446182,0.3,"Mrs","S","Small"
NA,1,0,0.35942478875644,0,0,0.0157125535690724,0,"Mr","S","Medium"
NA,0,0,0.311035951396718,0,0,0.0507486202230909,0,"Mr","C","Medium"
NA,1,0,0.311035951396718,0,0,0.0152163882128912,0,"Mr","S","Medium"
NA,0,1,0.949893523737943,0.125,0,0.153904950176566,0.1,"Mrs","S","Medium"
NA,1,0,0.361142427658775,0,0,0.0154685698179998,0,"Mr","S","Medium"
NA,1,1,0.248402856069147,0,0,0.0153303774213923,0,"Miss","S","Medium"
NA,1,0,0.411248903920832,0,0,0.0157125535690724,0,"Mr","S","Medium"
NA,0,1,0.536515094575974,0.125,0,0.108214991454713,0.1,"Mrs","C","Medium"
NA,0.5,0,0.336089189527746,0.125,0,0.0507486202230909,0.1,"Mr","S","Medium"
NA,1,0,0.35942478875644,0,0,0.0151269925664983,0,"Mr","Q","Medium"
NA,1,0,0.323562570462232,0,0,0.0151757893167128,0,"Mr","S","Medium"
NA,1,1,0.19829637980709,0.125,0.111111111111111,0.0166234913020769,0.2,"Mrs","C","Medium"
NA,1,0,0.348615808593261,0,0,0.043965871943274,0,"Mr","S","Medium"
NA,1,0,0.260929475134661,0,0,0.0152651849631058,0,"Mr","Q","Medium"
NA,1,0,0.35942478875644,0,0,0.0151269925664983,0,"Mr","Q","Medium"
NA,1,0,0.35942478875644,0,0,0.0170056674497569,0,"Mr","S","Medium"
NA,0.5,0,0.229612927470876,0,0,0.0253743101115455,0,"Mr","S","Medium"
NA,0.5,0,0.511461856444945,0,0,0.0293674457750993,0,"Mr","C","Medium"
NA,1,1,0.277359316082909,0,0,0.0151839871707488,0,"Miss","Q","Medium"
NA,0,1,0.448828761117374,0,0,0.0618336803758209,0,"Miss","C","Medium"
NA,1,1,0.229612927470876,0,0,0.0142160548334938,0,"Miss","Q","Medium"
NA,0,1,0.787047475886258,0.125,0,0.432884169006959,0.1,"Mrs","S","Medium"
NA,1,0,0.223349617938118,0.125,0,0.0282127194780231,0.1,"Mr","C","Medium"
NA,1,0,0.35942478875644,0,0,0.0125651631802365,0,"Mr","C","Medium"
NA,1,1,0.0103970938243768,0.125,0.111111111111111,0.032596229143293,0.2,"Miss","S","Medium"
NA,0,0,0.448828761117374,0,0,0.146862017624605,0,"Mr","C","Medium"
NA,0.5,1,0.361142427658775,0.125,0,0.0507486202230909,0.1,"Mrs","S","Medium"
NA,0.5,1,0.148189903545033,0,0,0.0307419526351416,0,"Miss","S","Medium"
NA,1,0,0.35942478875644,0.125,0,0.0151269925664983,0.1,"Mr","Q","Medium"
NA,0,1,0.43630214205186,0.125,0,0.112720492995519,0.1,"Mrs","C","Medium"
NA,1,0,0.348615808593261,0,0,0.014151057562208,0,"Mr","S","Medium"
NA,1,0,0.35942478875644,0,0,0.0151269925664983,0,"Mr","Q","Medium"
NA,1,1,0.210822998872604,0,0.111111111111111,0.0314251071381448,0.1,"Miss","S","Medium"
NA,1,0,0.273456094200175,0,0,0.0152163882128912,0,"Mr","S","Medium"
NA,1,1,0.277359316082909,0.25,0,0.0453809776994948,0.2,"Miss","Q","Medium"
NA,0.5,0,0.52398847551046,0,0,0.0253743101115455,0,"Mr","S","Medium"
